id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
71410,0.588151,tcp,-,FIN,10,6,534,268,25.503656,254,252,6542.537598,3046.83667,2,1,62.820444,107.050797,3448.988149,172.728859,255,1613668881,1036146498,255,0.110998,0.052888,0.05811,53,45,0,0,2,1,1,1,1,2,0,0,0,2,3,0,Normal,0
79709,0.498351,tcp,-,FIN,10,6,572,268,30.099267,254,252,8267.265625,3595.859131,2,1,55.372333,73.199203,2721.121807,110.939305,255,3487995490,2190696779,255,0.176282,0.131609,0.044673,57,45,0,0,6,1,1,1,1,6,0,0,0,1,6,0,Normal,0
5548,0.46492,tcp,-,FIN,22,14,1470,1728,75.281767,31,29,24158.99414,27617.6543,5,4,22.139047,35.588152,1871.575492,66.466859,255,2488628216,343846677,255,0.002292,0.002129,0.000163,67,123,0,0,11,0,3,1,1,2,0,0,0,5,5,0,Normal,0
14873,0.244468,tcp,ftp-data,FIN,14,6,8928,320,77.719782,31,29,271315.6563,8737.339844,4,1,18.805232,48.778199,1759.368414,75.685102,255,3540340542,3846894291,255,0.000575,0.000457,0.000118,638,53,0,0,4,0,5,1,1,5,0,0,0,3,3,0,Normal,0
100636,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,Normal,0
102162,0.173615,tcp,-,CON,6,2,986,86,40.319098,62,252,37876.91406,1981.39563,2,1,34.723,0.002,2042.154603,0.0,255,1621051249,1062717164,255,0.140601,0.071716,0.068885,164,43,0,0,10,3,4,4,1,10,0,0,0,6,10,0,Normal,0
4753,0.001047,udp,dns,CON,2,2,130,162,2865.329359,31,29,496657.0938,618911.125,0,0,0.009,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,3,0,3,1,1,3,0,0,0,3,3,0,Normal,0
23554,0.754744,tcp,-,FIN,122,126,7820,15676,327.263287,31,29,82210.65625,164845.2969,30,32,6.234529,6.033456,439.913194,436.266451,255,3214296243,1069964356,255,0.000712,0.000557,0.000155,64,124,0,0,6,0,3,1,1,1,0,0,0,3,13,0,Normal,0
113597,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.792,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,4,2,4,2,0,0,0,2,4,1,Normal,0
37778,0.001039,udp,dns,CON,2,2,146,178,2887.391736,31,29,562078.9375,685274.3125,0,0,0.011,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,6,1,1,1,0,0,0,1,3,0,Normal,0
85023,0.42242,tcp,-,FIN,10,6,560,268,35.509683,254,252,9545.00293,4242.223633,2,1,46.935556,66.896398,2308.622898,103.628125,255,1115922448,1010770717,255,0.128955,0.087289,0.041666,56,45,0,0,6,1,2,2,1,6,0,0,0,2,6,0,Normal,0
25944,0.046442,tcp,smtp,FIN,52,42,37310,3380,2002.497811,31,29,6303432.5,568451.0,18,8,0.903569,1.12061,51.362825,2.591165,255,1487276304,3633632168,255,0.000654,0.000492,0.000162,718,80,0,0,1,0,1,1,1,1,0,0,0,2,2,0,Normal,0
68297,1.552556,tcp,http,FIN,10,10,866,1270,12.237884,62,252,4019.178711,5889.642578,2,2,172.506222,162.966438,13811.17814,297.133781,255,2876647995,3805152254,255,0.127917,0.084979,0.042938,87,127,1,171,4,1,1,1,1,4,0,0,1,1,4,0,Normal,0
43190,1.1e-05,udp,-,INT,2,0,1064,0,90909.0902,254,0,386909088.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,33,2,12,12,1,34,0,0,0,13,33,0,Normal,0
75430,0.598315,tcp,http,FIN,10,10,820,1176,31.755848,62,252,9867.711914,14159.76563,2,2,66.479444,60.845,4220.899114,128.950711,255,957684241,2409699906,255,0.106656,0.050019,0.056637,82,118,1,143,2,1,1,1,1,2,0,0,4,2,2,0,Normal,0
68632,0.640882,tcp,-,FIN,10,6,2516,268,23.405244,254,252,28273.53516,2796.146484,2,1,65.064667,93.601398,3359.265349,120.028273,255,4220354444,2107010493,255,0.255283,0.172866,0.082417,252,45,0,0,4,1,1,1,1,5,0,0,0,1,5,0,Normal,0
92788,1.321965,tcp,-,FIN,10,8,2516,354,12.859645,254,252,13706.86816,1875.995239,2,1,140.374111,179.611,9483.431754,250.662891,255,1251379493,1023947853,255,0.160931,0.06468,0.096251,252,44,0,0,4,1,3,3,3,3,0,0,0,4,3,0,Normal,0
40487,0.048927,tcp,ftp-data,FIN,10,12,528,8824,429.210851,31,29,77830.23438,1322623.5,1,4,5.393333,4.404545,494.967969,441.536032,255,2623380024,3064896567,255,0.000611,0.000472,0.000139,53,735,0,0,3,0,5,1,1,5,0,0,0,4,3,0,Normal,0
112147,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.752,0.0,10.95452,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,Normal,0
29069,0.030918,tcp,-,FIN,60,62,3614,50036,3913.577817,31,29,919593.75,12737952.0,7,24,0.518814,0.514068,29.665209,30.420328,255,3094887584,3095186536,255,0.000715,0.000575,0.00014,60,807,0,0,4,0,2,1,1,2,0,0,0,4,10,0,Normal,0
66901,4e-06,udp,-,INT,2,0,78,0,250000.0006,254,0,78000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,2,2,3,1,1,1,0,0,0,1,4,0,Normal,0
34276,0.001028,udp,dns,CON,2,2,130,162,2918.287859,31,29,505836.5625,630350.1875,0,0,0.009,0.005,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,3,0,3,1,1,3,0,0,0,5,5,0,Normal,0
24498,0.027891,tcp,-,FIN,48,50,2974,33882,3477.824296,31,29,835538.3125,9524219.0,7,18,0.586043,0.558755,34.155531,34.58251,255,406326936,416223650,255,0.00065,0.000507,0.000143,62,678,0,0,11,0,2,1,1,1,0,0,0,3,7,0,Normal,0
72696,0.684208,tcp,-,FIN,10,6,934,268,21.923159,254,252,9833.267578,2619.08667,2,1,76.023111,120.666398,3724.41554,192.941516,255,1111650282,53605795,255,0.215616,0.08016,0.135456,93,45,0,0,11,1,1,1,1,5,0,0,0,1,5,0,Normal,0
16600,1.035593,tcp,http,FIN,12,18,1580,10168,28.003278,31,29,11193.58594,74191.30469,3,5,94.11327,60.882473,9541.499486,7685.021007,255,4109955614,4126687919,255,0.000728,0.000588,0.00014,132,565,1,3924,1,0,2,1,1,1,0,0,1,1,2,0,Normal,0
14186,0.006501,tcp,ssh,FIN,32,24,3728,5474,8460.237005,31,29,4444854.5,6455622.5,7,7,0.2167,0.250652,13.639227,0.36781,255,2672387000,2672699131,255,0.000768,0.000616,0.000152,117,228,0,0,3,0,4,1,1,4,0,0,0,6,2,0,Normal,0
32696,0.000974,udp,dns,CON,2,2,146,178,3080.082059,31,29,599589.3125,731006.125,0,0,0.001,0.006,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,4,0,6,3,1,3,0,0,0,4,3,0,Normal,0
80992,0.572991,tcp,http,FIN,10,8,820,1200,29.668877,62,252,10303.82617,14659.91602,2,2,63.652778,67.013859,3248.229481,91.606227,255,3036011565,1091311822,255,0.161142,0.103884,0.057258,82,150,1,193,6,1,1,1,1,6,0,0,1,1,6,0,Normal,0
46280,0.816769,tcp,http,FIN,10,10,838,1292,23.262391,62,252,7394.991699,11391.22559,2,2,90.752111,82.143336,6125.766819,121.560648,255,2779320300,3416833356,255,0.121725,0.076813,0.044912,84,129,1,179,1,1,1,1,1,1,0,0,1,26,1,0,Normal,0
18648,0.224338,tcp,ftp-data,FIN,8,12,424,8824,84.693634,31,29,13230.03711,288457.5938,1,4,32.004429,20.341181,2175.099074,1734.089848,255,613154401,672580079,255,0.000756,0.000582,0.000174,53,735,0,0,3,0,4,1,1,4,0,0,0,5,3,0,Normal,0
33666,0.009873,tcp,-,FIN,36,38,2334,16290,7393.902582,31,29,1839359.875,12852831.0,7,12,0.280971,0.249622,16.378609,15.998002,255,1380740774,1381070079,255,0.000773,0.000627,0.000146,65,429,0,0,6,0,8,1,1,1,0,0,0,5,10,0,Normal,0
1142,0.031147,tcp,smtp,FIN,52,40,37358,3276,2921.629743,31,29,9410858.0,820624.8125,18,8,0.61572,0.786795,47.71684,2.220816,255,3476686520,3473548404,255,0.000582,0.000459,0.000123,718,82,0,0,1,0,5,1,1,1,0,0,0,5,1,0,Normal,0
14385,0.001174,udp,dns,CON,2,2,130,162,2555.366323,31,29,442930.1563,551959.125,0,0,0.009,0.005,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,2,0,2,2,1,3,0,0,0,3,1,0,Normal,0
102181,0.1422,tcp,-,CON,6,2,986,86,49.226444,62,252,46244.72656,2419.128174,2,1,28.44,0.002,1878.266581,0.0,255,1905136951,189441981,255,0.132472,0.094345,0.038127,164,43,0,0,11,3,7,7,1,11,0,0,0,7,11,0,Normal,0
37541,2.96284,tcp,-,FIN,54,90,3618,95042,48.264502,31,29,9588.097656,253772.7188,7,37,55.896811,33.285012,11385.06292,8798.557877,255,2764265917,2769353941,255,0.000589,0.000468,0.000121,67,1056,0,0,11,0,2,1,1,5,0,0,0,2,8,0,Normal,0
47490,0.997323,tcp,-,FIN,16,8,9582,354,23.061737,254,252,72064.92188,2486.656738,5,1,62.974466,132.196578,5569.057816,179.826969,255,4016808937,1373041438,255,0.120322,0.071937,0.048385,599,44,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Normal,0
33602,1.36726,tcp,http,FIN,14,18,1684,10168,22.673084,31,29,9151.149414,56194.14063,3,5,105.145151,80.394,9190.925831,8047.201868,255,1319340361,3477598580,255,0.000717,0.000561,0.000156,120,565,1,3924,3,0,3,2,1,2,0,0,1,5,2,0,Normal,0
77840,4e-06,igmp,-,INT,2,0,78,0,250000.0006,254,0,78000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Normal,0
38082,0.004497,tcp,-,FIN,18,18,4232,2456,7782.966394,31,29,7110518.0,4127196.0,7,7,0.246765,0.236059,12.336433,0.324394,255,3650680292,1508537317,255,0.000608,0.000476,0.000132,235,136,0,0,12,0,5,1,1,3,0,0,0,4,5,0,Normal,0
32960,0.020174,tcp,-,FIN,16,18,1540,1644,1635.768778,31,29,572618.1875,615842.1875,4,4,1.3242,1.161118,81.890701,2.306425,255,177774136,183371584,255,0.000555,0.000432,0.000123,96,91,0,0,11,0,9,7,1,7,0,0,0,9,10,0,Normal,0
73180,3.527077,tcp,-,FIN,10,8,2530,354,4.819855,254,252,5164.616699,703.131836,2,1,381.548889,572.404312,24302.52835,704.321187,255,3962880627,2171020578,255,0.140203,0.09265,0.047553,253,44,0,0,3,1,1,1,1,2,0,0,0,1,2,0,Normal,0
41296,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.68,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,Normal,0
80282,0.897092,tcp,-,FIN,10,8,2516,354,18.950119,254,252,20198.59766,2764.488037,2,1,90.878889,120.700711,5650.796732,178.252,255,3665657546,435086929,255,0.109082,0.052177,0.056905,252,44,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Normal,0
70656,0.831827,tcp,-,FIN,10,6,588,268,18.032596,254,252,5097.213867,2154.294189,2,1,88.147556,149.276,4924.475771,251.152219,255,1780090592,2886883726,255,0.123823,0.08544,0.038383,59,45,0,0,2,1,1,1,1,1,0,0,0,2,1,0,Normal,0
17587,0.14834,tcp,-,FIN,22,24,1958,2308,303.357149,31,29,100795.4688,119293.5156,6,6,7.046047,6.709273,0.0,454.365453,255,1510175224,3660129020,255,0.000862,0.00073,0.000132,89,96,0,0,11,0,7,1,1,4,0,0,0,7,8,0,Normal,0
16396,1.149776,tcp,http,FIN,14,18,1684,10168,26.961774,31,29,10882.12012,66823.45313,3,5,88.41569,67.606353,8834.921763,7735.297447,255,2384661125,2385667847,255,0.000712,0.000465,0.000247,120,565,1,3924,1,0,1,1,1,1,0,0,1,5,1,0,Normal,0
3670,0.023633,tcp,smtp,FIN,52,42,37230,3380,3935.175472,31,29,12360682.0,1117082.125,18,8,0.475531,0.563195,24.685048,1.095,255,1807884735,1808858645,255,0.000676,0.000538,0.000138,716,80,0,0,1,0,3,1,1,2,0,0,0,6,2,0,Normal,0
17596,0.056605,tcp,-,FIN,34,36,2230,13500,1218.973588,31,29,305980.0313,1854959.75,7,11,1.705606,1.602943,132.683199,128.128473,255,4158404205,2013287958,255,0.000616,0.000501,0.000115,66,375,0,0,9,0,4,1,1,2,0,0,0,1,7,0,Normal,0
4414,0.346796,tcp,-,FIN,16,18,1540,1644,95.156805,31,29,33310.64844,35825.09375,4,4,23.098467,20.367176,1375.444228,36.28993,255,3086880730,3099796723,255,0.00067,0.000545,0.000125,96,91,0,0,7,0,8,5,1,5,0,0,0,6,13,0,Normal,0
76816,0.76595,tcp,-,FIN,10,6,534,268,19.583523,254,252,5023.82666,2339.578125,2,1,80.473222,133.343,4773.289382,233.199172,255,2333779656,1335207106,255,0.223356,0.099232,0.124124,53,45,0,0,6,1,1,1,1,5,0,0,0,1,5,0,Normal,0
81262,0.826511,tcp,-,FIN,10,6,866,268,18.148578,254,252,7549.808594,2168.150146,2,1,85.595111,142.183406,4579.094071,224.393547,255,159437858,307220238,255,0.172029,0.115588,0.056441,87,45,0,0,6,1,1,1,1,4,0,0,0,2,5,0,Normal,0
82211,1.41754,tcp,-,FIN,10,8,756,354,11.992607,254,252,3843.277832,1749.509766,2,1,157.504444,189.533422,8879.918631,355.214812,255,2967499715,1198972375,255,0.155334,0.090081,0.065253,76,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Normal,0
10812,0.24393,tcp,ssh,FIN,32,24,3728,5474,225.474524,31,29,118460.2188,172049.3594,7,7,7.86871,10.536695,524.540277,15.977318,255,548667617,548987061,255,0.001998,0.001065,0.000933,117,228,0,0,1,0,3,1,1,1,0,0,0,4,1,0,Normal,0
85404,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.784,0.0,15.492035,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,Normal,0
23541,6.547185,tcp,-,FIN,454,858,25472,1094788,200.23873,31,29,31055.78906,1336162.625,38,390,14.45225,7.639073,5403.408387,3924.720747,255,3611844295,3637303827,255,0.000622,0.000498,0.000124,56,1276,0,0,7,0,9,1,1,3,0,0,0,1,16,0,Normal,0
34952,1.008032,tcp,http,FIN,12,18,1580,10168,28.768929,31,29,11499.63574,76219.80469,3,5,91.607361,59.268058,9549.312416,7692.156994,255,486300184,2636896802,255,0.000598,0.000472,0.000126,132,565,1,3924,2,0,3,2,1,3,0,0,1,9,2,0,Normal,0
11007,0.00441,udp,-,CON,4,4,568,312,1587.301568,31,29,772789.125,424489.7813,0,0,1.184,1.007333,1.665238,1.421756,0,0,0,0,0.0,0.0,0.0,142,78,0,0,3,0,3,1,1,3,0,0,0,3,7,0,Normal,0
24425,9.862499,tcp,-,FIN,438,858,24640,1094788,131.30546,31,29,19941.39648,887006.8125,38,390,22.567947,11.534457,10923.48103,7815.152727,255,179234747,211029326,255,0.000681,0.000534,0.000147,56,1276,0,0,7,0,2,2,1,3,0,0,0,9,5,0,Normal,0
10817,0.001034,udp,dns,CON,2,2,132,164,2901.354085,31,29,510638.3125,634429.4375,0,0,0.001,0.004,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,82,0,0,3,0,1,1,1,4,0,0,0,1,3,0,Normal,0
43463,8e-06,udp,-,INT,2,0,104,0,125000.0003,254,0,52000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,6,2,1,1,1,5,0,0,0,2,8,0,Normal,0
32357,0.070647,tcp,-,FIN,48,50,2958,33044,1373.0236,31,29,328053.5625,3667133.75,7,18,1.495681,1.432286,0.0,82.534124,255,1970474696,2036702802,255,0.000576,0.000463,0.000113,62,661,0,0,8,0,1,1,1,1,0,0,0,4,7,0,Normal,0
11572,0.001068,udp,dns,CON,2,2,146,178,2808.988808,31,29,546816.5,666666.6875,0,0,0.009,0.026,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,1,2,1,2,0,0,0,2,2,0,Normal,0
76188,0.653513,tcp,-,FIN,10,6,534,268,22.952871,254,252,5888.176758,2742.103027,2,1,68.870333,113.441797,3787.003958,180.511937,255,810412067,709836488,255,0.119441,0.086295,0.033146,53,45,0,0,6,1,1,1,1,2,0,0,0,1,2,0,Normal,0
15992,0.018199,tcp,-,FIN,16,18,1540,1644,1813.286394,31,29,634760.125,682674.875,4,4,1.192867,1.043294,72.748856,2.221525,255,2704202051,2708513916,255,0.000574,0.00046,0.000114,96,91,0,0,3,0,3,3,1,3,0,0,0,4,5,0,Normal,0
36110,0.753446,tcp,smtp,FIN,52,42,37492,3380,123.43287,31,29,390430.125,35039.00781,18,8,14.766765,18.364902,1093.565267,37.918832,255,2124037154,2217281574,255,0.000619,0.000481,0.000138,721,80,0,0,1,0,2,1,1,1,0,0,0,1,1,0,Normal,0
84430,1.166365,tcp,-,FIN,10,8,546,354,14.575197,254,252,3374.58667,2126.263916,2,1,129.490444,153.920141,7074.442454,234.202812,255,3293654826,186998216,255,0.174401,0.088922,0.085479,55,44,0,0,3,1,2,1,1,3,0,0,0,1,6,0,Normal,0
29990,0.001016,udp,dns,CON,2,2,146,178,2952.755752,31,29,574803.125,700787.375,0,0,0.011,0.002,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,10,1,1,1,0,0,0,3,2,0,Normal,0
34098,0.040565,tcp,smtp,FIN,52,42,37232,3380,2292.616845,31,29,7201479.5,650807.375,18,8,0.788627,0.972585,47.463921,2.233948,255,2233952573,85490487,255,0.00082,0.000684,0.000136,716,80,0,0,1,0,2,1,1,1,0,0,0,2,1,0,Normal,0
4107,1.226362,tcp,http,FIN,366,746,19514,1087890,905.931535,31,29,126951.0938,7087186.5,2,370,3.377554,1.642482,175.068793,104.257505,255,2149720162,2541714,255,0.002868,0.002707,0.000161,53,1458,1,3924,2,0,3,2,2,2,0,0,4,4,2,0,Normal,0
107336,0.507802,tcp,http,FIN,10,10,824,1212,37.416158,254,252,11689.5957,17187.80078,2,2,56.422444,53.867891,3684.198973,108.276203,255,2847375591,2886148122,255,0.084338,0.022259,0.062079,82,121,1,186,3,1,1,1,1,1,0,0,1,1,1,0,Normal,0
37800,0.001041,udp,dns,CON,2,2,130,162,2881.844351,31,29,499519.6875,622478.375,0,0,0.011,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,4,0,1,1,1,1,0,0,0,1,3,0,Normal,0
31354,0.004518,tcp,-,FIN,22,14,1470,1728,7746.790712,31,29,2486055.75,2841965.5,5,4,0.215143,0.286385,13.164709,0.379643,255,2736584892,591517338,255,0.000799,0.000653,0.000146,67,123,0,0,3,0,3,1,1,1,0,0,0,2,3,0,Normal,0
19558,0.001032,udp,dns,CON,2,2,146,178,2906.976908,31,29,565891.5,689922.5,0,0,0.006,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,4,1,1,4,0,0,0,1,2,0,Normal,0
77720,0.405859,tcp,-,FIN,10,6,1612,268,36.958649,254,252,28601.06641,4415.32666,2,1,42.730889,65.396801,2321.488079,101.95118,255,3978229298,17595646,255,0.145396,0.078874,0.066522,161,45,0,0,4,1,1,1,1,4,0,0,0,1,4,0,Normal,0
5755,0.040785,tcp,ssh,FIN,60,60,5824,8114,2917.739384,31,29,1123354.125,1565085.25,14,17,0.715526,0.715,127.950591,132.693946,255,1423242608,1423524783,255,0.000828,0.000623,0.000205,97,135,0,0,1,0,2,1,1,1,0,0,0,1,1,0,Normal,0
29967,0.022692,tcp,smtp,FIN,52,42,37210,3380,4098.360567,31,29,12866208.0,1163405.625,18,8,0.438235,0.542244,25.074689,0.898357,255,1208154857,3358760467,255,0.000568,0.000456,0.000112,716,80,0,0,1,0,2,1,1,1,0,0,0,4,3,0,Normal,0
25962,0.183919,tcp,-,FIN,96,98,5486,92746,1049.37501,31,29,236147.4375,3993062.25,7,42,1.931463,1.890381,97.789356,97.104998,255,2828189668,698729729,255,0.000717,0.000548,0.000169,57,946,0,0,7,0,3,1,1,1,0,0,0,4,10,0,Normal,0
8002,0.001452,udp,dns,CON,2,2,130,162,2066.115707,31,29,358126.7188,446281.0,0,0,0.008,0.003,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,2,0,3,1,1,5,0,0,0,3,4,0,Normal,0
17708,0.001705,udp,-,CON,4,4,544,304,4105.571982,31,29,1914369.625,1069794.75,0,0,0.442,0.212,0.62084,0.292742,0,0,0,0,0.0,0.0,0.0,136,76,0,0,14,0,5,1,1,8,0,0,0,4,10,0,Normal,0
1297,0.247784,tcp,-,FIN,30,42,2302,34406,286.539885,31,29,71869.04688,1084396.125,5,15,8.526448,6.032073,553.121742,510.623852,255,1289552135,3447935671,255,0.000585,0.000465,0.00012,77,819,0,0,4,0,7,3,1,3,0,0,0,4,7,0,Normal,0
31785,0.001127,udp,dns,CON,2,2,132,164,2661.934417,31,29,468500.4688,582076.3125,0,0,0.011,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,82,0,0,3,0,6,1,1,2,0,0,0,7,5,0,Normal,0
23746,0.001094,udp,-,CON,2,2,130,162,2742.230477,31,29,475319.9375,592321.8125,0,0,0.011,0.009,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,6,0,1,1,1,1,0,0,0,2,8,0,Normal,0
9861,1.09375,tcp,http,FIN,14,18,1684,10168,28.342857,31,29,11439.54297,70246.39844,3,5,84.108156,64.310647,8797.871955,7704.020611,255,642850667,644429064,255,0.000583,0.000468,0.000115,120,565,1,3924,2,0,1,1,1,1,0,0,1,4,3,0,Normal,0
77977,0.460635,tcp,-,FIN,10,6,652,268,32.563743,254,252,10194.62207,3890.281738,2,1,44.985444,78.557203,2493.315326,115.689937,255,1769686007,2988139128,255,0.136319,0.06784,0.068479,65,45,0,0,6,1,4,3,2,7,0,0,0,3,6,0,Normal,0
33305,0.016276,tcp,-,FIN,36,38,2334,16290,4485.131463,31,29,1115753.25,7796510.0,7,12,0.454914,0.409378,28.315121,24.788321,255,2823414308,678333562,255,0.001291,0.001119,0.000172,65,429,0,0,7,0,2,1,1,1,0,0,0,5,4,0,Normal,0
34683,1.108651,tcp,http,FIN,14,18,1684,10168,27.961909,31,29,11285.78711,69302.24219,3,5,92.354419,65.185059,9164.640772,7709.673842,255,2808584127,2809598397,255,0.000631,0.0005,0.000131,120,565,1,3924,1,0,2,1,1,1,0,0,1,3,2,0,Normal,0
36043,0.088753,tcp,-,FIN,16,18,1540,1644,371.818418,31,29,130158.9844,139984.0,4,4,5.895733,5.189471,412.615311,9.838603,255,1666432482,1681160933,255,0.000658,0.000525,0.000133,96,91,0,0,8,0,7,5,1,5,0,0,0,9,10,0,Normal,0
32643,0.055924,tcp,-,FIN,60,62,3614,50036,2163.650732,31,29,508404.2813,7042272.0,7,24,0.942271,0.907984,68.530128,66.756964,255,2953408581,808313761,255,0.000649,0.000536,0.000113,60,807,0,0,15,0,1,1,1,2,0,0,0,3,3,0,Normal,0
23480,0.765158,tcp,-,FIN,22,26,2054,2582,61.425222,31,29,20502.95508,25960.65039,6,6,36.419665,30.582599,2340.508544,2152.643967,255,3125500124,980417813,255,0.000714,0.000583,0.000131,93,99,0,0,3,0,6,1,1,1,0,0,0,3,19,0,Normal,0
23790,1.005822,tcp,-,FIN,12,18,1580,10168,28.832141,31,29,11524.90234,76387.28125,3,5,91.406362,59.136704,9524.908789,7674.627183,255,976522664,977551852,255,0.000624,0.000492,0.000132,132,565,0,0,15,0,1,1,1,1,0,0,0,1,4,0,Normal,0
73593,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,Normal,0
21686,0.044959,tcp,-,FIN,60,62,3614,50036,2691.340925,31,29,632398.375,8759803.0,7,24,0.769793,0.727836,50.989717,49.412154,255,1833802942,1834113970,255,0.000667,0.000552,0.000115,60,807,0,0,4,0,5,1,1,1,0,0,0,1,9,0,Normal,0
43267,0.829047,tcp,-,FIN,30,14,27026,764,51.86678,254,252,252106.3281,6851.239746,12,4,28.587827,56.277152,2129.92404,83.560555,255,463619060,4196204326,255,0.136622,0.07504,0.061582,901,55,0,0,7,1,1,1,1,4,0,0,0,2,4,0,Normal,0
13192,0.054175,udp,-,CON,4,4,568,312,129.210889,31,29,62907.24609,34554.68359,0,0,12.989333,17.305,18.355549,24.460945,0,0,0,0,0.0,0.0,0.0,142,78,0,0,6,0,5,1,1,3,0,0,0,5,3,0,Normal,0
41153,1.202826,tcp,-,CON,6,2,998,86,5.819628,62,252,5533.634766,285.993134,2,1,240.5652,0.008,14502.92887,0.0,255,479502922,3258700631,255,1.006731,0.839322,0.167409,166,43,0,0,2,3,1,1,1,2,0,0,0,1,2,0,Normal,0
47537,6e-06,udp,-,INT,2,0,104,0,166666.6608,254,0,69333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,6,2,3,3,1,6,0,0,0,4,6,0,Normal,0
38118,0.094969,tcp,-,FIN,84,86,4862,79882,1779.528114,31,29,404763.6875,6650928.5,7,36,1.140301,1.110223,75.224517,73.718114,255,3470673773,3478772221,255,0.000724,0.00059,0.000134,58,929,0,0,4,0,5,1,1,1,0,0,0,2,5,0,Normal,0
40075,0.098567,tcp,-,FIN,60,62,3598,48918,1227.591366,31,29,287236.0938,3906297.25,7,24,1.665339,1.606557,88.940992,87.42109,255,2012567704,2049131117,255,0.000692,0.000564,0.000128,60,789,0,0,10,0,8,1,1,1,0,0,0,3,12,0,Normal,0
115027,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.768,0.0,15.492032,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,Normal,0
69718,0.490234,tcp,-,CON,6,2,1012,86,14.278896,62,252,13773.01465,701.70575,2,1,98.0468,0.005,4901.170961,0.0,255,2284097936,4093960532,255,0.246512,0.142247,0.104265,169,43,0,0,6,3,1,1,1,4,0,0,0,1,4,0,Normal,0
74200,9e-06,udp,-,INT,2,0,78,0,111111.1072,254,0,34666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,8,2,3,2,1,8,0,0,0,3,8,0,Normal,0
